TransactionID,AnomalyScore
1,0.5816452628562464
2,0.2658116611172284
3,0.6725860032043627
4,0.19915013954026117
5,0.7856186341573859
6,0.009706046300189786
7,0.23910677500653377
8,0.4286269710520476
9,0.07941409227954854
10,0.9702278144259916
11,0.16216319076949404
12,0.20127750176949355
13,0.5545249147481306
14,0.4667005159581491
15,0.13819625116525702
16,0.7350877142638111
17,0.9597197888717798
18,0.8745710046006664
19,0.5932228195871071
20,0.629653805908577
21,0.3789694707936768
22,0.5006782575181151
23,0.6170669005978403
24,0.23717234161398515
25,0.8226740704079418
26,0.36450203082446986
27,0.9743933450616692
28,0.4684365004376744
29,0.9848610558399349
30,0.09839784841997079
31,0.8253701733258756
32,0.40715546320275875
33,0.5503448420559394
34,0.9579661183823399
35,0.46464706594734406
36,0.5537314453608296
37,0.5301377801249552
38,0.27312175052900534
39,0.2122715464274323
40,0.787198496375511
41,0.17183848128217216
42,0.23600537523498633
43,0.8825538395085621
44,0.5848010085415103
45,0.3765643556765076
46,0.5958233412426787
47,0.6414788015574767
48,0.1629734644382107
49,0.2862920450060411
50,0.8216862429476288
51,0.73501862544687
52,0.24361186491547204
53,0.3085036481624851
54,0.22085613674884352
55,0.6826458165692938
56,0.06960289153002897
57,0.5811680609668145
58,0.13751065591091116
59,0.5588158066691798
60,0.0025329311762578577
61,0.7809192246570509
62,0.3817950408855857
63,0.07001799497440242
64,0.18557798107994716
65,0.6515798100192027
66,0.7768002946904189
67,0.8314297469332163
68,0.8526981555238694
69,0.09013136206138661
70,0.1242541594814448
71,0.2414676520083442
72,0.8460181679009237
73,0.5307158406588113
74,0.04082112087629686
75,0.8170976741821043
76,0.2854587172599429
77,0.41150023701068483
78,0.577105716757359
79,0.9000467947306966
80,0.02068648620489899
81,0.6325621975645168
82,0.5884074592419757
83,0.6304621512021692
84,0.10235865774581243
85,0.49467447346445226
86,0.6909679609296427
87,0.08345861684229894
88,0.7774785896364651
89,0.9817756165506092
90,0.6919466037815618
91,0.93523093953453
92,0.7400388453263919
93,0.26383579382562616
94,0.6140033715498988
95,0.5806806822477468
96,0.871795749121272
97,0.09405925436688123
98,0.06170356634232266
99,0.44015358276826355
100,0.9273491935175787
101,0.22818875721723442
102,0.5940998131450218
103,0.9074852008224079
104,0.5447527957412132
105,0.7701391542774781
106,0.8942378199848456
107,0.01773524565007134
108,0.13736987469255546
109,0.91839620575746
110,0.30134985921869784
111,0.46561420130987863
112,0.4839022291827144
113,0.9832747035707494
114,0.3968882328980011
115,0.04359985526768717
116,0.8707530861010639
117,0.8893171324192495
118,0.9126253450398017
119,0.21892268757336286
120,0.3755780031007331
121,0.9711633122270226
122,0.5562018228411333
123,0.9260938805827754
124,0.5685621551798186
125,0.2629818404127817
126,0.10469707621248148
127,0.9252999052403427
128,0.1433021700209116
129,0.4954545077427932
130,0.3204109117970513
131,0.882686874233166
132,0.2451792906507162
133,0.21703795980202123
134,0.11575128979426008
135,0.719955146242225
136,0.04672846449116663
137,0.2403909729397361
138,0.37183359283815676
139,0.8223439809677731
140,0.11097425798091454
141,0.09094938295985977
142,0.04518553832840211
143,0.315785779524997
144,0.42669320634139807
145,0.04004236045959675
146,0.926859571139505
147,0.3366516200926102
148,0.20471495332111211
149,0.2437995158911358
150,0.01074235396482004
151,0.8008853349495613
152,0.2549681392870192
153,0.6132054463019886
154,0.6843439888932571
155,0.37336444389035006
156,0.594545532115262
157,0.651236131065918
158,0.669219000233035
159,0.4844809088526818
160,0.3038243335607992
161,0.5928078055135165
162,0.6384168186427596
163,0.8637555208643775
164,0.2261371231551239
165,0.9021078483711855
166,0.5734391226965404
167,0.6822544756284792
168,0.5614356969954404
169,0.685097789427421
170,0.9739605769398735
171,0.34995829980922355
172,0.79497782620018
173,0.4029442039193244
174,0.9278850858930306
175,0.20525072609829942
176,0.12528545819086023
177,0.7531554846404744
178,0.42490885121724375
179,0.34491115529543315
180,0.6962927132838455
181,0.015826266009844492
182,0.2701727097373573
183,0.7492748219607137
184,0.030358393688174945
185,0.17066785484138558
186,0.12091133077370309
187,0.42006292320696104
188,0.23770197434470064
189,0.5906770339074798
190,0.9556485474855945
191,0.5793422935061012
192,0.508073507986648
193,0.9222591005731474
194,0.39462234268818874
195,0.06547691312122939
196,0.19253371937890296
197,0.6779483414297575
198,0.712068200517768
199,0.7005588609600593
200,0.19616070899340454
201,0.5161642937569839
202,0.5170974640781814
203,0.5539618868068488
204,0.7005487564988361
205,0.30257144737216746
206,0.8414564408951464
207,0.6210414608551037
208,0.9306843592847899
209,0.4988295797540443
210,0.3662124837362638
211,0.4412739062524067
212,0.3667920538895799
213,0.6378683524632515
214,0.45351952786643535
215,0.6276605379289558
216,0.2674771647039631
217,0.5623057762321209
218,0.3810786192105433
219,0.2503297653770822
220,0.14190579445186902
221,0.4440794041315719
222,0.7287127127912528
223,0.1734950566157143
224,0.9025937988724585
225,0.26775167554714396
226,0.15233490991530263
227,0.3601553075368058
228,0.08743069112029023
229,0.8378414025253342
230,0.6463863969862046
231,0.8971289839595898
232,0.11493697322696661
233,0.12749876399783444
234,0.10095067645424693
235,0.7250492975901671
236,0.5322107617673241
237,0.05842583569777671
238,0.23229455565369983
239,0.022522984194632056
240,0.0633122207459963
241,0.512905454656358
242,0.6979671483091882
243,0.22962779981138215
244,0.3871706769917499
245,0.08442443970398084
246,0.34535757230112596
247,0.7994515337323307
248,0.17040894159843079
249,0.8344612592138846
250,0.7641217994151863
251,0.7838712982955576
252,0.14314772458775604
253,0.8734684241745746
254,0.40048719332558214
255,0.09370618810330811
256,0.7625385129421342
257,0.5778980017666707
258,0.05487877121510809
259,0.06184671079983095
260,0.7576068082630705
261,0.9714031858326987
262,0.26236388328313087
263,0.9410656686225681
264,0.36975575558063345
265,0.2334543955820333
266,0.39984902923169563
267,0.5077777987958852
268,0.5695588437601945
269,0.5108025061412114
270,0.6171019305064936
271,0.28092491103657735
272,0.1848506489907632
273,0.20352635807112096
274,0.6577568034936992
275,0.04426195499369978
276,0.670085589895271
277,0.7512910608395973
278,0.8620094378900651
279,0.6596035182364448
280,0.7422552769600593
281,0.8244305589254053
282,0.974078204285749
283,0.7909340816441862
284,0.9587665486170033
285,0.7381369127001051
286,0.17697417456399422
287,0.35377715853965963
288,0.6213995424650842
289,0.8517357898453867
290,0.7684632391686734
291,0.5575665953616319
292,0.27499950545746255
293,0.5109108152438774
294,0.9169877399671977
295,0.03106792816869941
296,0.20850986992719855
297,0.7985066401719417
298,0.3499572442075918
299,0.019519071412020583
300,0.5444758667114987
301,0.9402940446520908
302,0.21888121041858377
303,0.5543253752270596
304,0.9266832352662735
305,0.1832065257759402
306,0.4740572467636265
307,0.27944533658735893
308,0.6786182291147672
309,0.8036391341662382
310,0.5954082550887858
311,0.01922491489788347
312,0.7482634395007486
313,0.13638733744466025
314,0.4209370606610445
315,0.29075299195213344
316,0.976131459449309
317,0.22176654243992988
318,0.4344412850957816
319,0.5908926838863443
320,0.6697277488935526
321,0.08285237537332646
322,0.9609937517868199
323,0.4677623434418662
324,0.6356058092961123
325,0.35285525906555704
326,0.09776455646001736
327,0.804016984240721
328,0.17868978759075582
329,0.05125413257736544
330,0.3438663972540099
331,0.40151151201333524
332,0.3774017516890953
333,0.7754451978797018
334,0.5205142058603535
335,0.7406813139805662
336,0.4496358885105278
337,0.22351123486880065
338,0.29995482267632345
339,0.6730944971701059
340,0.043462633771386594
341,0.6760885384916447
342,0.6372775094531303
343,0.6937069658343595
344,0.6086651480971785
345,0.9707151250972325
346,0.3089701812975745
347,0.07594227996559022
348,0.4098594564335505
349,0.8632186227896694
350,0.8669184159545651
351,0.5151813966235588
352,0.5318393208910182
353,0.007206330532018801
354,0.45363086889580506
355,0.3355638498396074
356,0.020672210942157654
357,0.30379853470464324
358,0.8825342451436476
359,0.6069732593023932
360,0.954224573494974
361,0.6672057417128314
362,0.4226686519184797
363,0.1696411393409646
364,0.3182505463839439
365,0.19283261638303484
366,0.8528629295956318
367,0.8107253053043688
368,0.2775670124553967
369,0.264532343151232
370,0.4676351133424159
371,0.8629001312824505
372,0.584641435836444
373,0.3872495512333344
374,0.966709034696115
375,0.9372770995885772
376,0.043528739654165705
377,0.9345582687795059
378,0.10535778026254772
379,0.30576318861948326
380,0.5715093199242172
381,0.18659264644163098
382,0.3638836902525724
383,0.025076711694205223
384,0.7477811951121611
385,0.3747311839298616
386,0.1534745827913031
387,0.050183422710311176
388,0.2008863357323286
389,0.6801238221728083
390,0.8835254995018561
391,0.10480784163094103
392,0.28370340531365545
393,0.4013139344554659
394,0.15880321891488736
395,0.3625973127768134
396,0.35152545889199804
397,0.9984207529119863
398,0.833645387290033
399,0.8196758285801111
400,0.8563880724646797
401,0.61000588467754
402,0.06865916426170782
403,0.6040011184435011
404,0.6403578108552198
405,0.8798341015916628
406,0.11979743953547128
407,0.04625875149641001
408,0.968499799497061
409,0.25369723918610587
410,0.2448905828551472
411,0.2315341739301281
412,0.687795172424151
413,0.8007092322550836
414,0.03327398857436492
415,0.7656196284712795
416,0.09189212149566728
417,0.6128828420040077
418,0.3763981413619356
419,0.5687769276631471
420,0.8351913305048073
421,0.7122456395103816
422,0.3160977954777108
423,0.8592891723585624
424,0.5095744279377644
425,0.4539323322424039
426,0.0989892638711084
427,0.9169209986522523
428,0.7460916226242856
429,0.8302023927890311
430,0.19051284207026664
431,0.6797432103646734
432,0.16959307718630812
433,0.3808088511475016
434,0.1264217662299998
435,0.16420761732319855
436,0.33801478010997754
437,0.21547024973367768
438,0.657719034497089
439,0.46725499716098573
440,0.1140335518588299
441,0.36073967880043745
442,0.574910464139739
443,0.474489574514389
444,0.04706451475614748
445,0.9556359431722725
446,0.3294859715148064
447,0.14569677707812723
448,0.4992867470446818
449,0.9101330427961337
450,0.6912005874024107
451,0.3378484917635012
452,0.3377651777127615
453,0.2173324875176984
454,0.07939717010535108
455,0.2949668454200389
456,0.09856692088231955
457,0.5049010268634224
458,0.47941197137552094
459,0.11951503002049324
460,0.41813430180046496
461,0.6551632921362499
462,0.5242664476479643
463,0.4856268843092112
464,0.177110229113144
465,0.5531662853746301
466,0.3523148837322214
467,0.26568667481727926
468,0.021299451495450206
469,0.7106101771512701
470,0.22795460431378367
471,0.21877629615086336
472,0.17631603557116093
473,0.02435455714888579
474,0.29145398570628767
475,0.046861307778547356
476,0.2001266605595341
477,0.3273820965785429
478,0.013202197633285673
479,0.4289246862280237
480,0.2881147342802459
481,0.6752303992479722
482,0.7383900821803919
483,0.18986776362728952
484,0.28948003425938396
485,0.36366567911798897
486,0.8648385272775131
487,0.03282826994848442
488,0.16180269802544067
489,0.531080363931677
490,0.3295911547021274
491,0.4678654976354629
492,0.5539495233216061
493,0.10331216345851524
494,0.09626732578655417
495,0.349810029258675
496,0.52348802605279
497,0.3061383525232175
498,0.22530590593682354
499,0.5509201742595277
500,0.7115615647378646
501,0.060524297768742685
502,0.6828696871376664
503,0.38125957451755765
504,0.5747308529345757
505,0.3936558738749265
506,0.3916936626000126
507,0.8954113270691721
508,0.15854500288401208
509,0.058748344625554116
510,0.8301964076284606
511,0.34665982204919454
512,0.037860480544282926
513,0.6203520090985873
514,0.26864850361879433
515,0.9898904262786884
516,0.18805390977752423
517,0.5522366440289731
518,0.2459655846378186
519,0.03675990370002091
520,0.5501433132773139
521,0.8657603144146477
522,0.5633717473524998
523,0.09687430324821056
524,0.5202774750901997
525,0.021786135786477367
526,0.6031166429884787
527,0.8772148936254468
528,0.18203742916023002
529,0.09812793847551915
530,0.5518416683107844
531,0.24726082662631388
532,0.40887813394827466
533,0.46581537562436437
534,0.506239686968088
535,0.826976588484629
536,0.09639668294711112
537,0.007349861029759208
538,0.1979367499775725
539,0.8726341438195175
540,0.7514063920180352
541,0.14407191716277512
542,0.32439135496583793
543,0.81617788449674
544,0.40657551104944767
545,0.7003697209560453
546,0.18767431763117293
547,0.04106941493563754
548,0.8233670942579997
549,0.007864774716114686
550,0.44992424418732857
551,0.42212979526200245
552,0.06523475548138702
553,0.903710484187606
554,0.7850082630139473
555,0.09624473363222996
556,0.6839644288638044
557,0.19666357306493498
558,0.3514411947722028
559,0.9239357937731806
560,0.927978920815749
561,0.7847608728551663
562,0.5214722833276917
563,0.9238644698528413
564,0.4221755243777898
565,0.568324871408502
566,0.8614718335605993
567,0.3087738958301761
568,0.8877166544026776
569,0.07278107704875325
570,0.9126407845080506
571,0.8444616118430005
572,0.9865090915744485
573,0.7561566609001956
574,0.9241215291876489
575,0.27118878228997434
576,0.15087012379250275
577,0.6018176268952937
578,0.15231036646981155
579,0.12990477451529525
580,0.17550239578921267
581,0.34252395171057004
582,0.4510099667507844
583,0.1329524349223521
584,0.7248380471572032
585,0.14620230463342643
586,0.7434400474266261
587,0.6979075527844952
588,0.9134983679598807
589,0.8100602676032211
590,0.27061835002504087
591,0.20559540130613363
592,0.43894341965590744
593,0.0977218233136381
594,0.7453420781489638
595,0.07043851472611284
596,0.6502360284451831
597,0.5500947688711267
598,0.34390976223428227
599,0.23405074644998847
600,0.23278175288605718
601,0.27413071970977343
602,0.03756698834247041
603,0.4348088724768403
604,0.8860174520093723
605,0.3180761952032908
606,0.09471344497289846
607,0.8613617159762387
608,0.299086270382514
609,0.7902469204966732
610,0.7200475894370156
611,0.3518785167718361
612,0.3714830984411803
613,0.7730981819634005
614,0.026435648867721318
615,0.2965372455476639
616,0.8694319688874598
617,0.7189077362597504
618,0.5169168295239056
619,0.31763646832447134
620,0.6837321157773871
621,0.9227891557933439
622,0.38940634986355527
623,0.6086080194713709
624,0.11164905605505349
625,0.30350346533510764
626,0.7986865404821334
627,0.36141052989862554
628,0.29353700654267234
629,0.3009548658578295
630,0.5981980438588946
631,0.5407671285790229
632,0.042685188353557946
633,0.8960699052246428
634,0.42396008434163324
635,0.6608653320266592
636,0.32418970656082247
637,0.933703108781743
638,0.6388361418598411
639,0.3080521969196083
640,0.09226103395027907
641,0.5306994064627452
642,0.6922101377933242
643,0.31967549920020577
644,0.6609937301075722
645,0.5391923927340071
646,0.20555089846736674
647,0.1221148725950919
648,0.0024329763379769
649,0.695499151778123
650,0.6404993705227098
651,0.1437738874865958
652,0.22682652407709236
653,0.5569391712794761
654,0.7785199537582972
655,0.07466880094498429
656,0.5025476784080908
657,0.14636830180256277
658,0.5394001782909826
659,0.6177643333248989
660,0.8137744790022313
661,0.332983485853223
662,0.9077024975559207
663,0.9211728210300327
664,0.06909457709817823
665,0.22927214482472058
666,0.19980637785412636
667,0.2608520527785049
668,0.5222929530947834
669,0.6358856210785202
670,0.1564069173521806
671,0.0827577703072444
672,0.8800966650104698
673,0.9933519332794422
674,0.6452648831270823
675,0.9342181391687766
676,0.9724197054428145
677,0.5059740633941365
678,0.6722709090267579
679,0.6458510662685285
680,0.47834417132785756
681,0.017321379383908875
682,0.4184969926319275
683,0.0035408627025637074
684,0.015339277383811467
685,0.17745420061858863
686,0.11275007196289555
687,0.5604433856945839
688,0.9202375677100237
689,0.31535626498647973
690,0.28149748113529416
691,0.2899143999207695
692,0.45185256914533156
693,0.04475119073172751
694,0.3448062500942739
695,0.3271106041916567
696,0.11359203070850343
697,0.8204160835107904
698,0.03881736832116267
699,0.8788503159678586
700,0.05012250007487096
701,0.7560429400999347
702,0.2873390947684389
703,0.025359726618599754
704,0.01892849888261272
705,0.9605854343657824
706,0.6270754683255214
707,0.9389627210744509
708,0.31819799126930337
709,0.6264786702918835
710,0.5430103441168599
711,0.15818661525635036
712,0.6955907271760052
713,0.3415246793181532
714,0.9071772276001695
715,0.017683777332837436
716,0.6222694174009777
717,0.7831936168247859
718,0.3602805602797584
719,0.021962767083352874
720,0.1251178929865564
721,0.3352363699221087
722,0.6117469085173438
723,0.41276276126329714
724,0.17013912738363957
725,0.48262085975406743
726,0.6364014285758695
727,0.9262364990231238
728,0.4101400589519397
729,0.7546652263542989
730,0.772789137824672
731,0.27632247613623573
732,0.8211721270424945
733,0.2700424931003965
734,0.9695280912461727
735,0.8879900987877024
736,0.4935498422134251
737,0.5522628382426892
738,0.2890043167696571
739,0.6010006005976753
740,0.765177872458938
741,0.5534307119836641
742,0.9724724683248751
743,0.32074966889217804
744,0.8225592143062368
745,0.5893766681284012
746,0.5816297061995995
747,0.528070862508335
748,0.9147465253466364
749,0.3401494899684324
750,0.7036585504886687
751,0.13924073133133275
752,0.9119033014299911
753,0.07798351904610412
754,0.08858853077687567
755,0.8449535779179257
756,0.6311557399761382
757,0.4938008686237606
758,0.019649980895120045
759,0.3797896672963723
760,0.7977033311792383
761,0.35616436939488505
762,0.33630013220173893
763,0.903623990030949
764,0.2510869314483468
765,0.6723571549422159
766,0.2907304866475747
767,0.36126521144672685
768,0.5904750766000628
769,0.43893642454300785
770,0.8541595213069939
771,0.5842817601531146
772,0.5717430325496506
773,0.07035304302379608
774,0.3613348284500809
775,0.23675356680243798
776,0.08316699291352392
777,0.6848002494712575
778,0.8661866517725108
779,0.38720196469505563
780,0.43550380609065553
781,0.8271168330625015
782,0.5560400424050331
783,0.566091256692238
784,0.10365071765903988
785,0.4888803971867478
786,0.0018486550213837605
787,0.9151916698301719
788,0.1363413212288056
789,0.6307730637239297
790,0.510271362614871
791,0.13444817185022306
792,0.8892906315960465
793,0.7288273650864882
794,0.3866069942925231
795,0.8125200240255696
796,0.8295622000674322
797,0.3325274509901208
798,0.15699459786765535
799,0.9643927799684153
800,0.7634898010994362
801,0.5872619733218608
802,0.6605008733682171
803,0.8779920195420857
804,0.4729781503927305
805,0.24809016779798554
806,0.45878528295687204
807,0.9686278215169014
808,0.48496249501876854
809,0.29297910451340714
810,0.9946455998636827
811,0.46387503263961605
812,0.4439310705600088
813,0.015612591324861702
814,0.42428310073716524
815,0.5820977360316877
816,0.1122622770006263
817,0.23840873602368895
818,0.5875223002244713
819,0.7622222961628425
820,0.3054286442660179
821,0.349060332091205
822,0.011546389533168666
823,0.47357308773011575
824,0.01960598765692423
825,0.8462880371813654
826,0.07264662229218344
827,0.5313793531296889
828,0.9881863480093852
829,0.3897143514409369
830,0.3004766891792756
831,0.24647825070273022
832,0.8468913822356954
833,0.2499876769177759
834,0.5273616592985745
835,0.5453988506076285
836,0.45270473713019665
837,0.03717568520826331
838,0.8492716790850586
839,0.80842496150796
840,0.0674927477191416
841,0.31714914473978595
842,0.7285397267245244
843,0.4747009564721886
844,0.8351634243858975
845,0.5821048347334924
846,0.885368087642856
847,0.11125491615714111
848,0.7510096731211146
849,0.3154744385245809
850,0.43325116793021845
851,0.8734972211266904
852,0.24949290110747713
853,0.1856188708307287
854,0.9498901503740025
855,0.9825615806833216
856,0.2460517895988078
857,0.7466276699096397
858,0.5817339069076876
859,0.4681450870994027
860,0.09813384833346062
861,0.04715487379359051
862,0.6743276385244713
863,0.26169768367401924
864,0.35994252719415687
865,0.2694792852219208
866,0.5829022122271693
867,0.30550068239209127
868,0.14429419385035425
869,0.2580835350540378
870,0.9057166935937937
871,0.4323065694463356
872,0.43843667985479284
873,0.74575535884867
874,0.6719853572943361
875,0.5359195810468588
876,0.5001390422195886
877,0.9625779595748356
878,0.679983948709045
879,0.7725077875799162
880,0.7274250642256355
881,0.4973883071565224
882,0.20641947896542223
883,0.08360920211512934
884,0.9374271065305919
885,0.9367746258640067
886,0.7830191766735937
887,0.7098314180073652
888,0.8395755341203709
889,0.5815410431916483
890,0.9915009398528795
891,0.39256472135075415
892,0.6333560548097285
893,0.390728620400406
894,0.49315394207908225
895,0.46358496491668544
896,0.7311780766340636
897,0.14963862759080482
898,0.5044102838693535
899,0.6950745361781379
900,0.19381070757966867
901,0.20890821629683443
902,0.2789188992981282
903,0.2541548756451384
904,0.569083072686887
905,0.84589315942366
906,0.8634279626909857
907,0.600155020213854
908,0.5450007024663132
909,0.1181277515311322
910,0.9400923433838339
911,0.522651431224703
912,0.9902459199470649
913,0.33949928153341524
914,0.6107295189568277
915,0.8059722794937993
916,0.4579530837494252
917,0.700980335420016
918,0.10049996334874467
919,0.8599371912926088
920,0.937470467487208
921,0.0898137501712446
922,0.25378496392382177
923,0.36891866796005135
924,0.2767783248159045
925,0.5078799399010169
926,0.48701460038494826
927,0.42439067938010944
928,0.936721072518991
929,0.9993723406362996
930,0.5266447869477757
931,0.1930772148140596
932,0.8351650677044863
933,0.5714976610791584
934,0.4971967570879542
935,0.9004405876092447
936,0.37979170271816975
937,0.551149251141958
938,0.44732734449196754
939,0.14655509678596557
940,0.23167096621801786
941,0.7970606309289262
942,0.7338433878324742
943,0.9905831700392876
944,0.5792587783239496
945,0.4351880585854371
946,0.4334725252402911
947,0.933319304174785
948,0.2625455470943622
949,0.7914104711616607
950,0.7203354981162113
951,0.6485997949796194
952,0.5973739966982148
953,0.5772173208417163
954,0.8919266169529302
955,0.81214548381442
956,0.8342521134994842
957,0.21815455293358121
958,0.06371369667098203
959,0.016245475667712284
960,0.8368522041372118
961,0.8582133944696776
962,0.76147059472794
963,0.8218861761045599
964,0.6195155812587175
965,0.24122282992204191
966,0.32898974372210843
967,0.021236454862379683
968,0.40011827011875434
969,0.6876613793894916
970,0.3763365665617123
971,0.34342093128968487
972,0.4149920479893914
973,0.17218475114591136
974,0.2332798562347037
975,0.7148418895236923
976,0.4127744676511045
977,0.4087917917718614
978,0.6441168726861981
979,0.5034760188111106
980,0.37736254009165093
981,0.25477369657227
982,0.11784362589564246
983,0.47198241030488075
984,0.9896500645056968
985,0.4747141540643708
986,0.0001458197148903606
987,0.2754288853973673
988,0.22354187973111306
989,0.3793045685868869
990,0.3073292779421444
991,0.14553165375256072
992,0.0260228240978313
993,0.26038938836949
994,0.980836677104379
995,0.579232697587515
996,0.6087666813676297
997,0.4202734914519083
998,0.8031295758401912
999,0.5110572357781757
1000,0.5587055751712979
