verbose,min_data_in_leaf,objective,metric,num_leaves,boosting,n_estimators,tree_learner,max_bin,min_data_in_bin,max_depth,learning_rate,bagging_fraction,feature_fraction,lambda_l1,lambda_l2,n_jobs,seed,bagging_freq,is_unbalance,early_stopping_rounds,device_type,roc_auc
-1,95,binary,auc,100,gbdt,100,feature,301,4,38,0.0001,1.0,0.7931225803379991,0.0,0.0,-1,0,16,False,471,cpu,0.9867343596462497
-1,99,binary,auc,77,gbdt,100,data,134,1,0,0.2521904757931462,0.24064927723620377,0.7131270093775824,462.84972301206096,0.0,-1,0,0,False,1000,cpu,0.5
-1,100,binary,auc,59,gbdt,100,serial,730,1,39,0.0001,1.0,0.8854022984231982,0.0,725.0197003635976,-1,16,0,False,1000,cpu,0.9708483458892893
-1,48,binary,auc,58,gbdt,1612,data,597,1,27,0.0001,0.9778194167079841,1.0,0.0,662.3062735894931,-1,0,0,False,1000,cpu,0.8971503439240094
-1,27,binary,auc,100,gbdt,100,voting,623,3,49,0.0001,0.29670490774436475,1.0,727.2707715182081,431.18523848458153,-1,74,0,False,1000,cpu,0.5
-1,29,binary,auc,54,gbdt,1632,feature,783,18,29,0.03779168326334932,1.0,1.0,0.0,499.48083590420777,-1,16,63,False,1000,cpu,0.99737962659679
-1,93,binary,auc,100,gbdt,2000,serial,414,18,43,0.0001,1.0,0.7553959946919443,575.920063571606,1000.0,-1,92,28,False,202,cpu,0.5
-1,100,binary,auc,20,gbdt,1444,serial,109,2,50,0.0001,1.0,1.0,391.0000589019957,441.20025706682566,-1,0,33,False,680,cpu,0.5
-1,5,binary,auc,100,gbdt,327,feature,760,20,50,0.0001,0.4692859947390765,1.0,144.45793856293676,898.1120304125332,-1,97,99,False,1000,cpu,0.5
-1,5,binary,auc,100,gbdt,100,data,1000,17,50,0.0001,0.44945685425886645,1.0,72.09675377939328,1000.0,-1,31,27,True,836,cpu,0.9862430396331476
-1,5,binary,auc,79,gbdt,100,voting,1000,14,50,0.7518450394739724,1.0,0.8615214484693379,522.5114810445957,377.99500554678934,-1,96,0,True,135,cpu,0.5
-1,95,binary,auc,20,gbdt,994,voting,182,1,50,0.5543077757754916,1.0,0.6282757713581341,1000.0,1000.0,-1,67,59,False,309,cpu,0.5
-1,99,binary,auc,62,rf,100,data,20,9,43,0.353073646161837,0.7394388876987881,1.0,780.2279420640574,54.29331657341368,-1,66,0,False,1000,cpu,0
-1,89,binary,auc,100,rf,100,data,577,1,50,0.27040230720094977,1.0,1.0,792.8642318098475,0.0,-1,47,0,False,957,cpu,0
-1,100,binary,auc,100,gbdt,652,voting,279,1,6,0.0001,1.0,1.0,961.7552393187964,964.5062153053306,-1,76,0,True,717,cpu,0.5
-1,100,binary,auc,100,gbdt,638,serial,659,2,29,0.4099672189562775,0.2489617179486624,0.4448955999900829,109.24181186258272,765.2160130667767,-1,100,14,False,1000,cpu,0.5
-1,95,binary,auc,100,gbdt,1560,serial,20,14,49,1.0,0.1,0.1,346.521137397061,354.4448931137829,-1,100,10,True,1000,cpu,0.5
-1,100,binary,auc,100,gbdt,2000,serial,819,1,50,1.0,0.1,0.633632210729288,1000.0,440.2987401740479,-1,49,3,True,946,cpu,0.5
-1,58,binary,auc,61,gbdt,2000,data,31,19,44,0.1368233645108603,0.2892721157476662,0.1,35.11681421557046,0.0,-1,53,0,True,1000,cpu,0.9950867998689812
-1,78,binary,auc,100,gbdt,2000,data,211,1,50,0.0001,0.6003378208474306,0.1,584.2449834417354,0.0,-1,50,0,False,993,cpu,0.5
-1,100,binary,auc,81,gbdt,1915,data,401,1,46,0.11614322421958428,0.6819729136080948,0.1,145.16504232687447,549.0181618239494,-1,32,30,False,105,cpu,0.5
-1,100,binary,auc,21,gbdt,1768,serial,290,5,14,0.4101090834851219,1.0,0.27662769951471944,0.0,1000.0,-1,20,58,False,1,cpu,0.9901735997379626
-1,58,binary,auc,31,rf,1288,serial,354,1,1,1.0,0.37981032761706646,0.1,0.0,578.9061695183333,-1,54,58,False,442,cpu,0.9983622666229937
-1,100,binary,auc,20,gbdt,366,serial,898,9,11,0.19913755652932918,0.1,0.1,0.0,245.5897353035836,-1,45,70,False,1000,cpu,0.5
-1,100,binary,auc,20,rf,117,serial,20,1,17,0.0001,0.8463845403725365,0.4471201019002947,0.0,249.77215271426132,-1,56,27,False,685,cpu,0.996560759908287
-1,72,binary,auc,83,rf,100,serial,20,4,0,0.10760405778198384,1.0,0.20274167813599323,0.0,745.1112380241282,-1,100,6,False,261,cpu,0.996069439895185
-1,37,binary,auc,73,gbdt,1936,serial,20,1,0,0.0001,0.9873834014544459,0.1,711.3846898787934,403.73194061465034,-1,100,4,False,145,cpu,0.5
-1,5,binary,auc,70,gbdt,1594,serial,20,4,0,0.0001,0.494742822003353,0.1,1000.0,165.08383842956354,-1,100,0,False,1,cpu,0.5
-1,51,binary,auc,100,gbdt,2000,serial,20,3,39,0.3624737302280009,0.32030541806197155,0.3706843264397358,20.75527850480239,174.82157795053988,-1,100,96,False,1,cpu,0.9777268260727153
-1,100,binary,auc,26,gbdt,2000,serial,892,1,50,1.0,0.47861345572502817,0.1290430894395816,0.0,994.950736544031,-1,100,99,False,1,cpu,0.930232558139535
-1,100,binary,auc,20,gbdt,227,serial,1000,17,22,0.8234463617583279,0.1,0.2866509252129844,0.0,814.058514447506,-1,74,4,False,681,cpu,0.5
-1,100,binary,auc,90,gbdt,362,serial,989,20,40,0.0001,0.1,0.6044779600752261,0.0,732.0851676381828,-1,100,0,False,602,cpu,0.9788732394366197
-1,100,binary,auc,54,gbdt,100,serial,1000,20,13,0.0001,0.1,0.6949242750419082,0.0,793.8946199285565,-1,100,73,False,893,cpu,0.5
-1,100,binary,auc,88,gbdt,384,data,1000,19,50,0.0001,0.1,0.7482050601580568,0.0,812.4426507686499,-1,38,1,False,267,cpu,0.5
-1,86,binary,auc,44,gbdt,100,voting,1000,2,5,0.0001,0.23923300834111508,0.1,581.0770356339075,1000.0,-1,58,50,True,641,cpu,0.5
-1,95,binary,auc,49,gbdt,398,serial,1000,6,0,0.0001,0.6256206277980386,0.27379396458955774,966.0822680522832,633.4515792054418,-1,21,19,False,1,cpu,0.5
-1,27,binary,auc,20,gbdt,100,serial,1000,20,9,0.014815231202093899,0.6189918063953603,0.1,1000.0,772.8458631777996,-1,0,21,False,123,cpu,0.5
-1,60,binary,auc,20,gbdt,100,data,1000,7,0,0.0001,0.43985183695308017,0.48538101589694893,608.2638253326579,0.0,-1,0,99,False,915,cpu,0.5
-1,100,binary,auc,20,gbdt,1318,feature,1000,19,20,0.35943061465426596,0.6213715254916309,0.1,0.0,0.0,-1,0,99,False,1000,cpu,0.9993449066491975
-1,94,binary,auc,83,gbdt,2000,serial,804,20,1,0.0001,1.0,0.17575043382630395,0.0,0.0,-1,20,99,False,451,cpu,0.9895185063871602
-1,77,binary,auc,20,gbdt,372,serial,1000,20,0,0.0001,1.0,0.1,0.0,28.480679787634912,-1,100,99,False,1,cpu,0.9862430396331476
-1,100,binary,auc,20,gbdt,262,serial,1000,8,0,0.900686158078396,0.38967803553049396,0.1,985.746306310817,271.78429212883646,-1,100,75,False,111,cpu,0.5
-1,100,binary,auc,37,gbdt,100,serial,557,20,0,0.0001,0.3188330593066707,0.3923180954914559,111.12332640172595,0.0,-1,100,99,False,322,cpu,0.5
-1,35,binary,auc,20,gbdt,1070,data,1000,8,0,0.0022567717348067288,1.0,0.6509637445979904,0.0,0.0,-1,67,99,False,88,cpu,0.990501146413364
-1,69,binary,auc,20,gbdt,2000,feature,390,20,5,0.0001,0.6402904435424341,0.32094829574798095,0.0,987.5694853882702,-1,80,1,False,1,cpu,0.9908286930887652
-1,42,binary,auc,20,rf,1861,data,20,20,4,0.12360697870319935,0.5241960064143775,0.3763316626914373,631.1788489721152,181.55676579554597,-1,63,0,True,1,cpu,0.5
-1,5,binary,auc,20,gbdt,138,feature,1000,13,23,0.0001,0.8636608618170548,0.7591157685184293,0.0,1000.0,-1,67,0,False,1,cpu,0.986570586308549
-1,5,binary,auc,80,gbdt,100,voting,739,9,24,0.0001,1.0,0.1,377.48749692797776,1000.0,-1,36,38,True,1,cpu,0.5
-1,5,binary,auc,80,gbdt,801,serial,1000,13,43,0.18485929510334673,0.5959350349221927,0.5115446514128279,0.0,1000.0,-1,25,1,False,782,cpu,0.9980347199475925
-1,5,binary,auc,20,gbdt,1377,voting,1000,13,50,0.5323523488333374,0.44527886911263226,1.0,0.0,258.2561520545148,-1,0,0,True,102,cpu,0.9980347199475925
-1,5,binary,auc,20,gbdt,2000,data,1000,19,50,0.509714119153526,0.49451722969408696,0.584822034943964,251.62653683987824,86.76999106960517,-1,44,19,True,1,cpu,0.5
-1,62,binary,auc,20,gbdt,1706,voting,1000,19,50,0.16261688656303952,0.5373995150132516,0.6825475427160763,305.33567803288577,32.85491753566363,-1,17,56,True,290,cpu,0.5
-1,46,binary,auc,20,gbdt,2000,voting,307,20,50,0.0001,1.0,0.1,847.3298991389105,0.0,-1,18,99,True,1,cpu,0.5
-1,51,binary,auc,20,rf,2000,voting,455,20,14,0.2854886243537993,0.6077293977677727,0.1,1000.0,159.9915371912588,-1,78,3,False,1,cpu,0.5
-1,5,binary,auc,20,gbdt,639,data,20,20,27,0.0001,0.3688936225070407,0.1,1000.0,0.0,-1,34,0,False,683,cpu,0.5
-1,41,binary,auc,20,gbdt,162,feature,997,20,30,0.051827303595591984,0.1,0.1,1000.0,970.0239157058447,-1,70,0,False,557,cpu,0.5
-1,42,binary,auc,28,gbdt,1398,serial,1000,2,50,0.0001,0.1537326811531234,0.1381465871251506,136.7095227549721,1000.0,-1,0,31,False,1,cpu,0.5
-1,82,binary,auc,45,gbdt,2000,feature,1000,1,44,0.02737017302145773,0.8513974584023218,0.8295340858325021,0.0,823.5853210918873,-1,48,0,False,983,cpu,0.9950867998689813
-1,36,binary,auc,91,gbdt,2000,voting,1000,1,0,0.15150186155896483,0.6804325488946781,0.8490159651835758,0.0,0.0,-1,42,49,True,985,cpu,0.9980347199475926
-1,5,binary,auc,100,gbdt,1261,serial,162,1,0,0.3376889134039195,0.1,1.0,131.2802919500129,83.39081185222352,-1,13,99,True,1000,cpu,0.5
-1,5,binary,auc,78,gbdt,2000,data,1000,1,15,0.0001,0.1,0.7762295858322442,50.083517758162444,204.2541545073513,-1,36,69,False,743,cpu,0.5
-1,18,binary,auc,71,gbdt,1190,data,1000,1,13,0.18797652198762882,0.6411597046503508,0.7190566095070237,0.0,268.0883597110304,-1,69,69,False,864,cpu,0.9957418932197838
-1,5,binary,auc,52,rf,2000,voting,839,1,13,0.3742109186858658,0.8445573419431069,1.0,35.22054889171411,828.2996033430603,-1,67,8,False,1000,cpu,0.9957418932197839
-1,22,binary,auc,40,gbdt,382,voting,1000,3,23,0.0001,0.8560917000844289,0.8733620968368611,0.0,830.5445814672956,-1,59,0,False,892,cpu,0.9857517196200458
-1,60,binary,auc,32,gbdt,100,data,1000,1,50,0.0001,1.0,1.0,10.14526790248338,0.0,-1,100,45,False,613,cpu,0.9318702915165413
-1,100,binary,auc,67,gbdt,1436,voting,941,14,19,0.9269235978794333,1.0,1.0,390.25330025259166,371.9302756705063,-1,100,0,False,1,cpu,0.5
-1,44,binary,auc,46,gbdt,100,data,1000,1,37,0.2641678060993411,0.8839011704348513,0.37306140900850915,416.83684218625626,113.30311092463963,-1,100,55,True,133,cpu,0.5
-1,48,binary,auc,100,gbdt,100,serial,1000,1,39,0.0001,1.0,1.0,885.964019776151,307.42602491597904,-1,100,0,False,126,cpu,0.5
-1,12,binary,auc,96,rf,1871,serial,1000,2,22,0.42634816237498907,0.2869898188777563,0.6997752942266493,1000.0,0.0,-1,100,0,True,712,cpu,0.5
-1,9,binary,auc,93,gbdt,1779,data,771,14,46,0.49544923534359075,0.1,0.7621328042127505,1000.0,0.0,-1,100,56,True,992,cpu,0.5
-1,95,binary,auc,78,gbdt,1898,voting,657,7,50,0.6474346983256425,0.1,0.1,1000.0,0.0,-1,100,0,True,1000,cpu,0.5
-1,100,binary,auc,100,rf,2000,voting,1000,1,50,0.4272955556994625,0.9180438923794424,0.43254190496387757,621.031377000018,598.8144091104788,-1,76,0,True,1000,cpu,0.5
-1,22,binary,auc,100,rf,2000,voting,1000,1,37,0.032396697620647286,0.7190633993431865,0.1,276.3095236306428,0.0,-1,38,55,True,1000,cpu,0.5
-1,5,binary,auc,100,rf,1856,data,1000,1,29,0.6215327550928975,0.1,0.3262490252175636,1000.0,499.79871509993836,-1,0,0,False,1000,cpu,0.5
-1,59,binary,auc,100,gbdt,2000,feature,1000,6,50,0.0001,0.9428090721727233,0.17927917689798004,1000.0,751.9003767841024,-1,0,21,True,442,cpu,0.5
-1,85,binary,auc,100,gbdt,2000,feature,1000,1,44,0.0001,0.9034012132647028,0.1,766.22875473972,10.00077253268853,-1,0,0,True,1,cpu,0.5
-1,100,binary,auc,94,gbdt,2000,serial,1000,1,47,0.6879642108111366,0.9585437245402728,0.45534965191316135,654.8299158395027,357.70366136443846,-1,64,0,True,279,cpu,0.5
-1,100,binary,auc,40,gbdt,2000,serial,75,5,31,0.8220905913907961,0.6355644991640861,0.3210600623439185,1000.0,59.125459549989955,-1,0,15,False,1000,cpu,0.5
-1,67,binary,auc,74,gbdt,2000,feature,988,9,48,0.634491662809417,0.1,0.5986490618755985,1000.0,681.6595285427851,-1,0,80,False,204,cpu,0.5
-1,79,binary,auc,92,rf,2000,serial,1000,20,50,1.0,0.1,1.0,1000.0,9.073668990693818,-1,0,1,False,340,cpu,0.5
-1,100,binary,auc,43,gbdt,2000,serial,150,20,50,1.0,0.1,0.6357893966553666,263.6961116979286,194.38462141200174,-1,0,37,False,1,cpu,0.5
-1,100,binary,auc,97,gbdt,1900,serial,530,8,46,1.0,0.1,0.1107983132534246,0.0,1000.0,-1,27,7,False,768,cpu,0.5
-1,100,binary,auc,100,gbdt,160,serial,972,1,50,1.0,0.1,0.1,318.5105672872115,1000.0,-1,0,0,True,1000,cpu,0.5
-1,100,binary,auc,78,gbdt,1846,feature,362,14,50,0.6926239424699034,0.37849672626451925,0.572829329090533,567.4541897638094,1000.0,-1,74,46,False,563,cpu,0.5
-1,58,binary,auc,37,gbdt,686,voting,1000,9,48,0.3769043078768146,0.1,0.3965163674892188,457.53741051528664,877.2682015054303,-1,100,52,True,751,cpu,0.5
-1,58,binary,auc,20,gbdt,100,voting,1000,2,7,1.0,0.1,0.9751819312839104,147.1471177450893,336.80439703007517,-1,100,0,False,1,cpu,0.5
-1,87,binary,auc,56,gbdt,100,voting,1000,1,0,0.938163835429042,0.1,0.9881644286646751,246.8968721647952,0.0,-1,100,97,True,518,cpu,0.5
-1,100,binary,auc,20,gbdt,1433,voting,1000,1,18,0.1667540029152893,0.1,0.7544998746716522,1000.0,746.4524077202487,-1,100,45,False,765,cpu,0.5
-1,100,binary,auc,20,gbdt,2000,voting,1000,1,2,0.6754158284236605,0.1,0.6969412047415663,1000.0,56.40785024949491,-1,17,99,False,640,cpu,0.5
-1,100,binary,auc,20,gbdt,1176,serial,1000,1,0,0.6945777485048447,0.1,0.4286755565440118,696.2271062476431,0.0,-1,0,24,True,694,cpu,0.5
-1,100,binary,auc,30,rf,2000,voting,967,1,0,1.0,0.1,1.0,575.0003884962209,0.0,-1,78,99,False,1000,cpu,0.5
-1,100,binary,auc,83,gbdt,2000,voting,1000,11,12,0.7594056825575809,0.1,1.0,0.0,350.84817164780645,-1,15,99,False,638,cpu,0.5
-1,100,binary,auc,100,gbdt,2000,feature,1000,20,0,0.09191809560486286,0.5946634051975493,1.0,111.00476425314554,437.4503344412459,-1,94,99,False,850,cpu,0.5
-1,100,binary,auc,99,gbdt,2000,feature,1000,20,0,0.0001,0.5031107159385191,0.32234455140052143,0.0,237.01377780885076,-1,15,87,False,941,cpu,0.996069439895185
-1,100,binary,auc,60,gbdt,2000,voting,859,20,0,0.166545631686534,0.1,0.6420884272998155,822.3276669291255,0.0,-1,0,99,False,832,cpu,0.5
-1,51,binary,auc,22,rf,2000,voting,454,20,38,0.0001,0.4000738578260339,0.1,275.14161693773406,0.0,-1,84,68,True,620,cpu,0.5
-1,6,binary,auc,30,gbdt,1768,serial,20,14,41,0.0001,0.1,0.1,0.0,0.0,-1,100,79,True,1,cpu,0.9687192924991811
-1,5,binary,auc,20,rf,1532,feature,20,9,50,0.0001,0.1,0.1,117.33789489112768,613.2142636979678,-1,8,30,True,1,cpu,0.5
-1,11,binary,auc,77,rf,1052,serial,20,1,50,0.9984313073809186,0.1,0.1,264.4006821516465,301.87332077175853,-1,0,0,False,907,cpu,0.5
-1,5,binary,auc,100,rf,1014,feature,246,1,12,0.5295749306291961,0.3614563254977692,0.25797627994386846,77.09090433897583,1000.0,-1,0,0,False,517,cpu,0.9890271863740583
-1,5,binary,auc,69,rf,592,data,215,18,50,0.18168186354055976,0.1,1.0,521.4766734041372,1000.0,-1,0,0,False,691,cpu,0
-1,5,binary,auc,20,gbdt,111,serial,409,5,50,0.12621534925096242,0.18185389326460635,1.0,820.8011314035846,1000.0,-1,0,0,False,687,cpu,0.5
-1,92,binary,auc,20,rf,100,serial,1000,17,50,0.6550195754803123,0.1,1.0,0.0,735.0327961133494,-1,15,46,False,459,cpu,0.5
-1,100,binary,auc,54,gbdt,1400,feature,1000,7,46,0.6454808432920895,0.1,0.5989627060066943,202.75324477804557,734.1329662511927,-1,94,5,True,245,cpu,0.5
-1,50,binary,auc,22,rf,100,data,1000,9,34,1.0,0.2574523290490164,1.0,468.43976951256104,786.9796605567024,-1,11,45,False,812,cpu,0.5
-1,5,binary,auc,44,rf,777,feature,291,14,50,1.0,0.1,1.0,819.9722124602287,1000.0,-1,84,99,True,703,cpu,0.5
-1,5,binary,auc,33,gbdt,1361,data,553,20,50,1.0,0.11884291770314202,0.8964506804422621,948.0062677421192,199.50731385576285,-1,100,49,True,1,cpu,0.5
-1,10,binary,auc,20,gbdt,903,voting,20,16,50,1.0,0.8258877226939886,0.5773764828025251,254.19365295678676,276.22388683833026,-1,90,87,False,1,cpu,0.5
-1,27,binary,auc,20,gbdt,1727,voting,80,16,35,0.7815869332838402,0.9045167396966808,1.0,0.0,59.63443281439055,-1,91,99,False,600,cpu,0.9970520799213888
-1,5,binary,auc,54,gbdt,2000,voting,20,1,24,0.0001,1.0,0.9300284065163547,689.0892942763871,288.3900242250588,-1,100,99,False,199,cpu,0.5
-1,5,binary,auc,20,gbdt,682,voting,601,1,10,0.0001,1.0,1.0,1000.0,875.4752602134613,-1,29,19,False,509,cpu,0.5
-1,5,binary,auc,20,gbdt,100,feature,684,1,33,0.0001,0.8134145561650381,0.8083610896228777,861.6355303060391,1000.0,-1,84,52,False,298,cpu,0.5
-1,44,binary,auc,54,gbdt,100,data,1000,1,48,0.14740967566251303,1.0,1.0,1000.0,1000.0,-1,100,0,False,132,cpu,0.5
-1,53,binary,auc,33,rf,100,data,1000,1,50,0.2922120730424335,0.25653383719996925,0.8302582302860038,988.1622608913066,1000.0,-1,9,0,False,972,cpu,0.5
-1,19,binary,auc,20,gbdt,100,voting,218,1,42,0.0001,0.4141899976828723,0.4495907282413067,1000.0,1000.0,-1,20,28,False,259,cpu,0.5
-1,65,binary,auc,31,rf,100,voting,427,16,47,0.14300271473036036,0.1,0.675584869096717,1000.0,1000.0,-1,97,99,False,1,cpu,0.5
-1,99,binary,auc,20,gbdt,100,feature,1000,12,50,0.0001,0.1,0.16163653892297614,1000.0,1000.0,-1,61,95,False,1,cpu,0.5
-1,100,binary,auc,63,rf,404,serial,1000,13,50,0.9265043225724238,0.28185166313474486,0.27183896318756334,1000.0,490.6435090038308,-1,72,7,False,1,cpu,0.5
-1,14,binary,auc,20,gbdt,138,serial,654,20,50,1.0,0.1,0.6175523545103747,1000.0,387.60861625048506,-1,38,0,True,730,cpu,0.5
-1,24,binary,auc,99,gbdt,1345,serial,1000,7,49,0.9417814981476929,0.1,1.0,941.0337289001656,0.0,-1,65,8,False,1,cpu,0.5
-1,23,binary,auc,100,rf,2000,feature,68,16,3,1.0,0.9771234964549331,1.0,599.0581004988593,0.0,-1,0,37,False,455,cpu,0.5
-1,5,binary,auc,79,rf,2000,serial,711,7,0,1.0,1.0,1.0,18.828476875611045,443.38368946858765,-1,0,99,False,4,cpu,0
-1,5,binary,auc,65,gbdt,2000,feature,34,17,43,1.0,0.156337018268486,0.7514583842143849,557.8162142842311,208.84950562944616,-1,58,0,False,1,cpu,0.5
-1,5,binary,auc,20,gbdt,1725,serial,254,17,31,1.0,0.1,0.1,0.0,245.4305080097361,-1,73,0,False,1,cpu,0.9944317065181788
-1,5,binary,auc,20,gbdt,1466,serial,20,20,0,0.20132886931105942,0.7699107860805723,0.1,0.0,402.9055075112946,-1,72,30,True,5,cpu,0.9963969865705864
-1,8,binary,auc,52,rf,238,data,20,20,0,0.0001,1.0,0.24195223435296795,557.2995923888684,321.5757917108275,-1,55,12,True,1,cpu,0.5
-1,57,binary,auc,20,gbdt,2000,feature,996,15,0,0.0001,1.0,0.8974395895374854,689.1592916935285,628.0536549815703,-1,75,0,True,712,cpu,0.5
-1,5,binary,auc,20,gbdt,2000,serial,494,20,27,0.8044821042597226,1.0,0.1,470.4413257743325,114.7117153237154,-1,0,14,False,1,cpu,0.5
-1,5,binary,auc,81,gbdt,1636,serial,497,20,22,0.0001,0.5381413340411332,0.1,412.65658988813425,1000.0,-1,0,33,False,1,cpu,0.5
-1,5,binary,auc,71,gbdt,1223,data,874,20,12,0.0001,0.5544706380159198,0.6751079841681329,392.91625565228713,586.6366047657375,-1,0,0,False,306,cpu,0.5
-1,85,binary,auc,100,rf,100,data,187,20,0,0.6484605616991903,0.3748034569875477,0.4856046321363117,0.0,191.8812446365435,-1,43,11,False,1,cpu,0.5
-1,100,binary,auc,80,rf,100,voting,20,11,0,1.0,0.4921228677313738,1.0,0.0,0.0,-1,0,0,False,90,cpu,0
-1,64,binary,auc,100,rf,1288,serial,738,20,0,0.7718012863493434,0.5692201751769279,0.1,539.2411903086683,1000.0,-1,90,0,False,1,cpu,0.5
-1,58,binary,auc,100,gbdt,1098,feature,621,20,23,0.43989722779274826,0.42958736763163774,0.1,1000.0,1000.0,-1,45,86,False,638,cpu,0.5
-1,56,binary,auc,100,rf,923,feature,359,20,45,0.8371733138735138,0.15787580668103068,0.1,1000.0,830.1274638797652,-1,83,74,False,382,cpu,0.5
-1,67,binary,auc,100,gbdt,1498,serial,261,10,50,1.0,0.11981995188312211,0.1,258.36192635758266,228.00050145116438,-1,100,99,False,1,cpu,0.5
-1,66,binary,auc,100,gbdt,1211,serial,877,20,8,1.0,0.30933098966741934,0.6638230054391336,0.0,0.0,-1,100,99,False,171,cpu,0.9991811333114969
-1,96,binary,auc,98,gbdt,100,serial,1000,1,34,0.6890591297539899,0.1,0.5092032491744514,914.2770160011644,0.0,-1,45,72,False,323,cpu,0.5
-1,83,binary,auc,100,gbdt,993,feature,1000,1,18,0.6643992593289706,0.4221197292928135,0.8389337201180578,902.2869225180721,117.84771882005218,-1,62,99,False,485,cpu,0.5
-1,5,binary,auc,100,gbdt,208,voting,1000,9,2,1.0,0.38515680892871523,0.9226873349745408,1000.0,1000.0,-1,57,99,False,1,cpu,0.5
-1,5,binary,auc,100,rf,1067,data,1000,4,6,0.8198339460170178,0.5048224535172178,0.5116562571263275,1000.0,479.5034007967456,-1,41,99,False,1,cpu,0.5
-1,5,binary,auc,100,rf,1012,serial,324,16,0,0.7514335383819541,0.9008494110411782,0.7844932156919173,1000.0,216.90278749396845,-1,0,99,False,1,cpu,0.5
-1,30,binary,auc,97,gbdt,1621,serial,856,18,45,1.0,0.42937591649717866,1.0,743.9761831227906,159.6105472177212,-1,8,4,False,528,cpu,0.5
-1,5,binary,auc,84,gbdt,2000,serial,788,20,8,1.0,0.860468415310609,1.0,795.2042579638326,0.0,-1,0,0,False,1000,cpu,0.5
-1,85,binary,auc,74,rf,1635,serial,1000,8,0,1.0,0.6569974677836996,0.3946185375017246,281.9089849372665,55.75765176963432,-1,0,21,False,29,cpu,0.5
-1,33,binary,auc,100,rf,1107,serial,1000,15,0,0.762247242895975,0.6533393522541026,0.1,962.4188684967947,0.0,-1,13,0,False,1,cpu,0.5
-1,61,binary,auc,82,gbdt,382,serial,1000,1,11,1.0,1.0,0.23564324924932772,158.87673846632129,0.0,-1,0,0,False,895,cpu,0.5
-1,100,binary,auc,49,rf,100,feature,390,1,0,0.21105502399776477,1.0,0.6206529374791017,0.0,298.62267547990774,-1,0,0,False,1000,cpu,0.983950212905339
-1,100,binary,auc,20,rf,100,data,20,1,29,0.0001,1.0,0.7975565361446213,115.12650660306755,348.06993914497133,-1,0,0,True,922,cpu,0.9828037995414347
-1,33,binary,auc,20,gbdt,1385,data,806,1,48,0.7126375124544012,1.0,0.1,0.0,1000.0,-1,41,0,False,1000,cpu,0.9977071732721913
-1,79,binary,auc,20,gbdt,100,voting,712,14,29,0.6890017734882008,0.17865372779568678,0.9695178700431673,141.67615986546323,108.818207910458,-1,80,0,False,1000,cpu,0.5
